number,raw_title,link,repo_name,repo_url,created_at,updated_at,closed_at,pull_request,filter,title,repository
888, Tweaking NFS settings and enabling for UToronto on Azure,https://github.com/2i2c-org/infrastructure/pull/888,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-09T17:49:40Z,2021-12-10T07:11:08Z,2021-12-10T07:11:08Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/888"" rel=""noopener noreferrer"" target=""_blank""> Tweaking NFS settings and enabling for UToronto on Azure</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
884,Offer support for enabling NFS protocol for azure storage,https://github.com/2i2c-org/infrastructure/pull/884,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-08T16:30:09Z,2021-12-09T13:34:48Z,2021-12-09T12:36:09Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/884"" rel=""noopener noreferrer"" target=""_blank"">Offer support for enabling NFS protocol for azure storage</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
881,Update New Hub template: Add a new field asking about resource location,https://github.com/2i2c-org/infrastructure/pull/881,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-08T10:56:12Z,2021-12-08T20:19:22Z,2021-12-08T20:19:22Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/881"" rel=""noopener noreferrer"" target=""_blank"">Update New Hub template: Add a new field asking about resource location</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
878,Tweak memory guarantees for CarbonPlan's Azure hubs,https://github.com/2i2c-org/infrastructure/pull/878,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-07T17:30:14Z,2021-12-08T10:07:43Z,2021-12-08T09:48:53Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/878"" rel=""noopener noreferrer"" target=""_blank"">Tweak memory guarantees for CarbonPlan's Azure hubs</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
249,Remove Sarah as the explicit team lead for Turing,https://github.com/jupyterhub/binder/pull/249,jupyterhub/binder,https://github.com/jupyterhub/binder,2021-12-06T12:53:15Z,2021-12-06T13:00:46Z,2021-12-06T12:58:15Z,True,closed_last_month,"<a href=""https://github.com/jupyterhub/binder/pull/249"" rel=""noopener noreferrer"" target=""_blank"">Remove Sarah as the explicit team lead for Turing</a>","<a href=""https://github.com/jupyterhub/binder"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/binder</a>"
2222,Update Netlify's runtime to Python 3.8,https://github.com/alan-turing-institute/the-turing-way/pull/2222,alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2021-12-02T15:40:22Z,2021-12-03T14:39:46Z,2021-12-03T14:39:43Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/the-turing-way/pull/2222"" rel=""noopener noreferrer"" target=""_blank"">Update Netlify's runtime to Python 3.8</a>","<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>"
859,Update Azure new cluster instructions,https://github.com/2i2c-org/infrastructure/pull/859,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-11-29T16:20:25Z,2021-12-03T09:33:11Z,2021-12-03T09:32:56Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/859"" rel=""noopener noreferrer"" target=""_blank"">Update Azure new cluster instructions</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
25,Building and hosting the book with Netlify,https://github.com/alan-turing-institute/environmental-ds-book/pull/25,alan-turing-institute/environmental-ds-book,https://github.com/alan-turing-institute/environmental-ds-book,2021-12-02T14:55:54Z,2021-12-02T20:40:20Z,2021-12-02T20:40:19Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/environmental-ds-book/pull/25"" rel=""noopener noreferrer"" target=""_blank"">Building and hosting the book with Netlify</a>","<a href=""https://github.com/alan-turing-institute/environmental-ds-book"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/environmental-ds-book</a>"
865,Support and automate Azure deployments,https://github.com/2i2c-org/infrastructure/pull/865,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-02T10:47:56Z,2021-12-02T18:42:24Z,2021-12-02T13:14:30Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/865"" rel=""noopener noreferrer"" target=""_blank"">Support and automate Azure deployments</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
864,Create a Service Principal for Azure clusters,https://github.com/2i2c-org/infrastructure/pull/864,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-01T11:20:17Z,2021-12-02T18:21:35Z,2021-12-02T09:56:31Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/864"" rel=""noopener noreferrer"" target=""_blank"">Create a Service Principal for Azure clusters</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
2059,Create 2021 July's newsletter,https://github.com/alan-turing-institute/the-turing-way/pull/2059,alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2021-07-30T02:28:49Z,2021-12-01T18:04:27Z,2021-12-01T18:03:32Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/the-turing-way/pull/2059"" rel=""noopener noreferrer"" target=""_blank"">Create 2021 July's newsletter</a>","<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>"
32,"Create dashboard for ""Issues closed within the last month""",https://github.com/sgibson91/github-activity-dashboard/issues/32,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2021-12-02T17:48:06Z,2022-01-07T15:55:10Z,2022-01-07T15:55:10Z,False,closed_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/issues/32"" rel=""noopener noreferrer"" target=""_blank"">Create dashboard for ""Issues closed within the last month""</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
334,"Create a ""team roles calendar""",https://github.com/2i2c-org/team-compass/issues/334,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-17T22:46:48Z,2022-01-05T18:40:28Z,2022-01-05T18:40:28Z,False,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/334"" rel=""noopener noreferrer"" target=""_blank"">Create a ""team roles calendar""</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
294,Team Roles Meta Issue,https://github.com/2i2c-org/team-compass/issues/294,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-11-10T16:30:34Z,2022-01-05T18:40:27Z,2022-01-05T18:40:27Z,False,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/294"" rel=""noopener noreferrer"" target=""_blank"">Team Roles Meta Issue</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
10,Notebook on branch-b is broken,https://github.com/alan-turing-institute/CompEnv-Ex3/issues/10,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:11:21Z,2022-01-05T16:18:12Z,2022-01-05T15:59:50Z,False,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/issues/10"" rel=""noopener noreferrer"" target=""_blank"">Notebook on branch-b is broken</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
5,Broken link to branch-a in README.md,https://github.com/alan-turing-institute/CompEnv-Ex3/issues/5,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2019-09-05T12:45:38Z,2022-01-05T14:55:42Z,2022-01-05T14:55:41Z,False,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/issues/5"" rel=""noopener noreferrer"" target=""_blank"">Broken link to branch-a in README.md</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
628,Create reference documentation,https://github.com/2i2c-org/infrastructure/issues/628,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-08-23T15:06:12Z,2022-01-04T20:57:03Z,2022-01-04T20:57:03Z,False,closed_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/628"" rel=""noopener noreferrer"" target=""_blank"">Create reference documentation</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
256,[discuss] What does DevOps mean to 2i2c?,https://github.com/2i2c-org/team-compass/issues/256,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-10-01T15:17:22Z,2022-01-04T20:02:07Z,2022-01-04T20:02:07Z,False,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/256"" rel=""noopener noreferrer"" target=""_blank"">[discuss] What does DevOps mean to 2i2c?</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
169,Play around with FreshDesk UI and understand how it works. Decide if this is a good solution.,https://github.com/2i2c-org/team-compass/issues/169,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-07-21T08:24:25Z,2022-01-04T20:01:32Z,2022-01-04T20:01:32Z,False,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/169"" rel=""noopener noreferrer"" target=""_blank"">Play around with FreshDesk UI and understand how it works. Decide if this is a good solution.</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
338,Support Steward: Chris Holdgraf,https://github.com/2i2c-org/team-compass/issues/338,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-21T07:16:04Z,2022-01-04T10:22:45Z,2022-01-04T10:22:45Z,False,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/338"" rel=""noopener noreferrer"" target=""_blank"">Support Steward: Chris Holdgraf</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
904,Add more info about hub migration between clusters,https://github.com/2i2c-org/infrastructure/pull/904,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-16T13:58:14Z,2022-01-10T14:56:28Z,2022-01-03T13:37:18Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/904"" rel=""noopener noreferrer"" target=""_blank"">Add more info about hub migration between clusters</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
344,NEW: Team roles calendar,https://github.com/2i2c-org/team-compass/pull/344,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2022-01-04T23:42:34Z,2022-01-07T21:13:21Z,2022-01-05T18:40:28Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/pull/344"" rel=""noopener noreferrer"" target=""_blank"">NEW: Team roles calendar</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
923,MAINT: Improve PR approve reminder workday check,https://github.com/2i2c-org/infrastructure/pull/923,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-07T00:55:17Z,2022-01-07T17:52:41Z,2022-01-07T17:52:39Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/923"" rel=""noopener noreferrer"" target=""_blank"">MAINT: Improve PR approve reminder workday check</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
345,ENH: Mention writing private notes to freshdesk tickets,https://github.com/2i2c-org/team-compass/pull/345,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2022-01-07T15:08:28Z,2022-01-07T17:08:46Z,2022-01-07T17:08:45Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/pull/345"" rel=""noopener noreferrer"" target=""_blank"">ENH: Mention writing private notes to freshdesk tickets</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
36,Update binder-badge-env workflow to test both notebooks,https://github.com/sgibson91/github-activity-dashboard/pull/36,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2022-01-07T16:01:24Z,2022-01-07T16:02:08Z,2022-01-07T16:02:07Z,True,closed_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/pull/36"" rel=""noopener noreferrer"" target=""_blank"">Update binder-badge-env workflow to test both notebooks</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
34,Monthly Closed and Last Week Dashboards,https://github.com/sgibson91/github-activity-dashboard/pull/34,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2022-01-04T12:18:01Z,2022-01-07T15:55:10Z,2022-01-07T15:55:10Z,True,closed_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/pull/34"" rel=""noopener noreferrer"" target=""_blank"">Monthly Closed and Last Week Dashboards</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
2236,[Do Not Merge] Testing In Solidarity Bot,https://github.com/alan-turing-institute/the-turing-way/pull/2236,alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2021-12-21T16:30:27Z,2022-01-06T10:59:50Z,2022-01-06T10:59:49Z,True,closed_last_week,"<a href=""https://github.com/alan-turing-institute/the-turing-way/pull/2236"" rel=""noopener noreferrer"" target=""_blank"">[Do Not Merge] Testing In Solidarity Bot</a>","<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>"
116,Taxonomies and Series,https://github.com/sgibson91/sgibson91.github.io/pull/116,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-05T21:41:38Z,2022-01-05T21:43:22Z,2022-01-05T21:43:22Z,True,closed_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/116"" rel=""noopener noreferrer"" target=""_blank"">Taxonomies and Series</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
115,Til-jan21,https://github.com/sgibson91/sgibson91.github.io/pull/115,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-05T21:35:50Z,2022-01-05T21:42:01Z,2022-01-05T21:41:21Z,True,closed_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/115"" rel=""noopener noreferrer"" target=""_blank"">Til-jan21</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
918,Simplify new issue template,https://github.com/2i2c-org/infrastructure/pull/918,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-04T19:45:09Z,2022-01-05T18:40:48Z,2022-01-05T18:40:47Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/918"" rel=""noopener noreferrer"" target=""_blank"">Simplify new issue template</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
12,Pin matplotlib to v3.2.2 in requirements.txt,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/12,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:57:12Z,2022-01-05T15:59:28Z,2022-01-05T15:59:26Z,True,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/12"" rel=""noopener noreferrer"" target=""_blank"">Pin matplotlib to v3.2.2 in requirements.txt</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
11,Fix broken notebook on branch-b,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/11,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:54:52Z,2022-01-05T15:59:14Z,2022-01-05T15:59:12Z,True,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/11"" rel=""noopener noreferrer"" target=""_blank"">Fix broken notebook on branch-b</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
9,Create requirements.txt,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/9,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:02:30Z,2022-01-05T15:02:41Z,2022-01-05T15:02:40Z,True,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/9"" rel=""noopener noreferrer"" target=""_blank"">Create requirements.txt</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
8,Fix link in Readme,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/8,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:01:33Z,2022-01-05T15:01:50Z,2022-01-05T15:01:47Z,True,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/8"" rel=""noopener noreferrer"" target=""_blank"">Fix link in Readme</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
6,fix a 404,https://github.com/alan-turing-institute/CompEnv-Ex3/pull/6,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2020-02-12T11:05:58Z,2022-01-05T14:55:09Z,2022-01-05T14:55:03Z,True,closed_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/pull/6"" rel=""noopener noreferrer"" target=""_blank"">fix a 404</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
35,Update binder-badge.yaml to run when PR is ready for review,https://github.com/sgibson91/github-activity-dashboard/pull/35,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2022-01-05T13:03:47Z,2022-01-05T13:04:23Z,2022-01-05T13:04:22Z,True,closed_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/pull/35"" rel=""noopener noreferrer"" target=""_blank"">Update binder-badge.yaml to run when PR is ready for review</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
885,Automate and document setting up eksctl clusters,https://github.com/2i2c-org/infrastructure/pull/885,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-09T09:37:54Z,2022-01-04T10:03:46Z,2022-01-03T05:24:03Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/pull/885"" rel=""noopener noreferrer"" target=""_blank"">Automate and document setting up eksctl clusters</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
328,Add PTO and benefits information,https://github.com/2i2c-org/team-compass/pull/328,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-09T18:08:31Z,2022-01-03T22:43:00Z,2022-01-03T22:42:59Z,True,closed_last_week,"<a href=""https://github.com/2i2c-org/team-compass/pull/328"" rel=""noopener noreferrer"" target=""_blank"">Add PTO and benefits information</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
114,Set index and list date formats to YYYY-MM-DD,https://github.com/sgibson91/sgibson91.github.io/pull/114,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-03T16:50:25Z,2022-01-03T16:52:28Z,2022-01-03T16:52:27Z,True,closed_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/114"" rel=""noopener noreferrer"" target=""_blank"">Set index and list date formats to YYYY-MM-DD</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
430,Longer-term sustainability efforts for the Binder project,https://github.com/jupyterhub/team-compass/issues/430,jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2021-07-04T17:48:50Z,2022-01-09T20:39:30Z,,False,updated_last_week,"<a href=""https://github.com/jupyterhub/team-compass/issues/430"" rel=""noopener noreferrer"" target=""_blank"">Longer-term sustainability efforts for the Binder project</a>","<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>"
463,Identify credits for the next year of `gke.mybinder.org`,https://github.com/jupyterhub/team-compass/issues/463,jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2021-10-30T13:52:36Z,2022-01-07T20:03:18Z,,False,updated_last_week,"<a href=""https://github.com/jupyterhub/team-compass/issues/463"" rel=""noopener noreferrer"" target=""_blank"">Identify credits for the next year of `gke.mybinder.org`</a>","<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>"
315,Enable authentication via CILogon,https://github.com/2i2c-org/infrastructure/issues/315,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-03-22T15:55:17Z,2022-01-07T18:15:23Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/315"" rel=""noopener noreferrer"" target=""_blank"">Enable authentication via CILogon</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
2149,Search the book for outdated terms and modernise them,https://github.com/alan-turing-institute/the-turing-way/issues/2149,alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2021-10-29T15:17:15Z,2022-01-07T16:31:34Z,,False,updated_last_week,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/2149"" rel=""noopener noreferrer"" target=""_blank"">Search the book for outdated terms and modernise them</a>","<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>"
32,"Create dashboard for ""Issues closed within the last month""",https://github.com/sgibson91/github-activity-dashboard/issues/32,sgibson91/github-activity-dashboard,https://github.com/sgibson91/github-activity-dashboard,2021-12-02T17:48:06Z,2022-01-07T15:55:10Z,2022-01-07T15:55:10Z,False,updated_last_week,"<a href=""https://github.com/sgibson91/github-activity-dashboard/issues/32"" rel=""noopener noreferrer"" target=""_blank"">Create dashboard for ""Issues closed within the last month""</a>","<a href=""https://github.com/sgibson91/github-activity-dashboard"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/github-activity-dashboard</a>"
136,Pangeo Access for 2i2c Engineers,https://github.com/2i2c-org/team-compass/issues/136,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-06-28T12:02:37Z,2022-01-07T10:10:33Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/136"" rel=""noopener noreferrer"" target=""_blank"">Pangeo Access for 2i2c Engineers</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
917,Archive original UofT hub repository,https://github.com/2i2c-org/infrastructure/issues/917,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-04T12:12:08Z,2022-01-06T14:55:18Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/917"" rel=""noopener noreferrer"" target=""_blank"">Archive original UofT hub repository</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
118,Convert old project pages into a Portfolio page,https://github.com/sgibson91/sgibson91.github.io/issues/118,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2022-01-06T10:16:06Z,2022-01-06T10:16:06Z,,False,updated_last_week,"<a href=""https://github.com/sgibson91/sgibson91.github.io/issues/118"" rel=""noopener noreferrer"" target=""_blank"">Convert old project pages into a Portfolio page</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
913,[discuss] Should we change our policy for self-merging `infrastructure/` PRs?,https://github.com/2i2c-org/infrastructure/issues/913,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2022-01-03T18:21:42Z,2022-01-05T22:05:06Z,,False,updated_last_week,"<a href=""https://github.com/2i2c-org/infrastructure/issues/913"" rel=""noopener noreferrer"" target=""_blank"">[discuss] Should we change our policy for self-merging `infrastructure/` PRs?</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
334,"Create a ""team roles calendar""",https://github.com/2i2c-org/team-compass/issues/334,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-17T22:46:48Z,2022-01-05T18:40:28Z,2022-01-05T18:40:28Z,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/334"" rel=""noopener noreferrer"" target=""_blank"">Create a ""team roles calendar""</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
294,Team Roles Meta Issue,https://github.com/2i2c-org/team-compass/issues/294,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-11-10T16:30:34Z,2022-01-05T18:40:27Z,2022-01-05T18:40:27Z,False,updated_last_week,"<a href=""https://github.com/2i2c-org/team-compass/issues/294"" rel=""noopener noreferrer"" target=""_blank"">Team Roles Meta Issue</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
10,Notebook on branch-b is broken,https://github.com/alan-turing-institute/CompEnv-Ex3/issues/10,alan-turing-institute/CompEnv-Ex3,https://github.com/alan-turing-institute/CompEnv-Ex3,2022-01-05T15:11:21Z,2022-01-05T16:18:12Z,2022-01-05T15:59:50Z,False,updated_last_week,"<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3/issues/10"" rel=""noopener noreferrer"" target=""_blank"">Notebook on branch-b is broken</a>","<a href=""https://github.com/alan-turing-institute/CompEnv-Ex3"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/CompEnv-Ex3</a>"
